"player_id","season_id","conference","league_id","games_played","minutes","points","rebounds","assists","steals","blocks","turnovers","ft_attempted","ft_made","three_attempted","three_made"
"roberal01","1985","West","NBA","1","20","4","9","5","","","","0","0","",""
"roberos01","1969","East","NBA","1","29","21","6","4","","","","4","3","",""
"roberos01","1968","East","NBA","1","32","24","6","5","","","","8","8","",""
"roberos01","1967","East","NBA","1","22","18","1","5","","","","7","4","",""
"roberos01","1966","East","NBA","1","34","16","2","5","","","","10","8","",""
"roberos01","1965","East","NBA","1","25","17","10","8","","","","6","5","",""
"roberos01","1964","East","NBA","1","40","28","6","8","","","","13","12","",""
"roberos01","1963","East","NBA","1","42","26","14","8","","","","10","6","",""
"roberos01","1962","East","NBA","1","37","21","3","6","","","","4","3","",""
"roberos01","1961","West","NBA","1","37","26","7","13","","","","14","8","",""
"roberos01","1960","West","NBA","1","34","23","9","14","","","","9","7","",""
"roberos01","1971","West","NBA","1","24","11","3","3","","","","10","5","",""
"roberos01","1970","West","NBA","1","24","5","2","2","","","","3","1","",""
"robincl02","1993","West","NBA","1","18","10","2","5","","","","0","0","",""
"robinda01","2000","West","NBA","1","10","8","4","0","0","0","1","4","2","0","0"
"robinda01","1999","West","NBA","1","7","0","2","0","0","0","1","0","0","0","0"
"robinda01","1997","West","NBA","1","22","15","6","0","2","2","2","10","9","0","0"
"robinda01","1995","West","NBA","1","23","18","11","2","","","","2","2","",""
"robinda01","1994","West","NBA","1","14","10","3","2","","","","6","4","",""
"robinda01","1993","West","NBA","1","21","19","5","0","","","","10","7","",""
"robinda01","1992","West","NBA","1","26","21","10","1","","","","12","7","","0"
"robinda01","1991","West","NBA","1","18","19","5","2","","","","8","5","",""
"robinda01","1990","West","NBA","1","18","16","6","0","","","","5","4","",""
"robinda01","1989","West","NBA","1","25","15","10","1","","","","2","1","",""
"robinfl01","1969","East","NBA","1","8","6","1","2","","","","0","0","",""
"robingl01","2000","East","NBA","1","18","8","4","1","1","1","0","0","0","0","0"
"robingl01","1999","East","NBA","1","17","10","6","0","0","0","0","0","0","0","0"
"robintr01","1977","East","NBA","1","24","7","6","1","","","","2","1","",""
"robintr01","1980","West","NBA","1","21","6","5","2","","","","0","0","",""
"rochare01","1950","East","NBA","1","0","8","2","3","","","","4","4","",""
"rochare01","1951","East","NBA","1","28","12","5","2","","","","2","2","",""
"rodgegu01","1966","West","NBA","1","28","1","2","8","","","","1","1","",""
"rodgegu01","1965","West","NBA","1","34","8","7","11","","","","0","0","",""
"rodgegu01","1963","West","NBA","1","22","6","2","2","","","","0","0","",""
"rodgegu01","1962","West","NBA","1","17","7","2","4","","","","2","1","",""
"rodmade01","1991","East","NBA","1","25","4","13","0","","","","0","0","",""
"rodmade01","1989","East","NBA","1","11","4","4","1","","","","0","0","",""
"rondora01","2009","East","NBA","1","20","4","1","5","1","0","2","0","0","0","0"
"rosede01","2009","East","NBA","1","15","8","0","4","3","0","1","0","0","0","0"
"roundda01","1980","East","NBA","1","99","","","","","","","","","",""
"roundda01","1979","East","NBA","1","27","18","13","0","","","","9","4","",""
"rowecu01","1975","West","NBA","1","8","1","2","0","","","","2","1","",""
"roybr01","2008","West","NBA","1","31","14","5","5","0","0","0","0","0","0","0"
"roybr01","2007","West","NBA","1","28","18","9","5","1","1","0","0","0","3","2"
"rulebo01","1969","West","NBA","1","13","5","4","0","","","","1","1","",""
"russebi01","1968","East","NBA","1","28","3","6","3","","","","2","1","",""
"russebi01","1967","East","NBA","1","23","4","9","8","","","","0","0","",""
"russebi01","1966","East","NBA","1","22","2","5","5","","","","0","0","",""
"russebi01","1965","East","NBA","1","23","2","10","2","","","","0","0","",""
"russebi01","1964","East","NBA","1","33","17","13","5","","","","9","3","",""
"russebi01","1963","East","NBA","1","42","13","21","2","","","","2","1","",""
"russebi01","1962","East","NBA","1","37","19","24","5","","","","4","3","",""
"russebi01","1961","East","NBA","1","27","12","12","2","","","","3","2","",""
"russebi01","1960","East","NBA","1","28","24","11","1","","","","8","6","",""
"russebi01","1959","East","NBA","1","27","6","8","3","","","","2","0","",""
"russebi01","1958","East","NBA","1","27","7","9","1","","","","1","1","",""
"russebi01","1957","East","NBA","1","26","11","11","2","","","","3","1","",""
"russeca01","1971","West","NBA","1","20","10","1","0","","","","2","2","",""
"russeca02","1978","East","NBA","1","13","4","1","0","","","","0","0","",""
"rutlaje01","1983","East","NBA","1","13","6","4","2","","","","2","2","",""
"sampsra01","1986","West","NBA","1","99","","","","","","","","","",""
"sampsra01","1985","West","NBA","1","21","16","4","1","","","","2","2","",""
"sampsra01","1984","West","NBA","1","29","24","10","1","","","","6","4","",""
"sampsra01","1983","West","NBA","1","16","9","5","0","","","","2","1","",""
"sauldwo01","1958","East","NBA","1","18","14","2","3","","","","4","4","",""
"schaufr01","1950","West","NBA","1","0","8","4","2","","","","4","4","",""
"schaydo01","1950","East","NBA","1","0","15","14","3","","","","2","1","",""
"schaydo01","1961","East","NBA","1","4","0","1","0","","","","0","0","",""
"schaydo01","1960","East","NBA","1","27","21","6","3","","","","7","7","",""
"schaydo01","1959","East","NBA","1","27","19","10","0","","","","3","3","",""
"schaydo01","1958","East","NBA","1","22","13","13","1","","","","8","7","",""
"schaydo01","1957","East","NBA","1","39","18","9","2","","","","6","6","",""
"schaydo01","1956","East","NBA","1","25","9","10","1","","","","1","1","",""
"schaydo01","1955","East","NBA","1","25","14","4","2","","","","10","6","",""
"schaydo01","1954","East","NBA","1","29","15","13","1","","","","3","3","",""
"schaydo01","1953","East","NBA","1","24","6","12","1","","","","6","4","",""
"schaydo01","1952","East","NBA","1","26","8","13","3","","","","4","4","",""
"schaydo01","1951","East","NBA","1","99","","","","","","","","","",""
"schrede01","1992","East","NBA","1","13","3","3","0","","","","2","1","","0"
"schrede01","1996","West","NBA","1","20","11","4","2","0","1","1","1","0","3","1"
"schrede01","1994","West","NBA","1","18","9","4","5","","","","0","0","",""
"scolafr01","1952","East","NBA","1","99","","","","","","","","","",""
"scolafr01","1951","East","NBA","1","15","10","0","2","","","","0","0","",""
"scottch01","1974","West","NBA","1","16","2","2","1","","","","0","0","",""
"scottch01","1973","West","NBA","1","19","2","1","4","","","","2","2","",""
"scottch01","1972","West","NBA","1","14","0","2","2","","","","0","0","",""
"scottch01","1970","East","ABA","1","21","7","2","3","","","6","6","3","0","0"
"scottch01","1971","East","ABA","1","23","20","4","3","","","5","3","2","1","0"
"searske01","1958","East","NBA","1","36","15","8","1","","","","5","5","",""
"searske01","1957","East","NBA","1","14","12","1","0","","","","5","4","",""
"selvyfr01","1961","West","NBA","1","11","0","4","1","","","","0","0","",""
"selvyfr01","1954","West","NBA","1","19","7","3","1","","","","4","3","",""
"seymopa01","1954","East","NBA","1","16","8","3","1","","","","2","2","",""
"seymopa01","1953","East","NBA","1","19","8","1","3","","","","4","4","",""
"seymopa01","1952","East","NBA","1","14","5","3","2","","","","2","1","",""
"shaffle01","1962","East","NBA","1","19","12","1","1","","","","0","0","",""
"sharmbi01","1959","East","NBA","1","26","17","6","2","","","","1","1","",""
"sharmbi01","1958","East","NBA","1","24","11","2","0","","","","6","5","",""
"sharmbi01","1957","East","NBA","1","25","15","4","3","","","","3","3","",""
"sharmbi01","1956","East","NBA","1","23","12","6","5","","","","2","2","",""
"sharmbi01","1955","East","NBA","1","24","7","7","2","","","","4","3","",""
"sharmbi01","1954","East","NBA","1","18","15","4","2","","","","5","5","",""
"sharmbi01","1953","East","NBA","1","30","14","2","3","","","","4","2","",""
"sharmbi01","1952","East","NBA","1","26","11","4","0","","","","1","1","",""
"sheltlo01","1981","West","NBA","1","20","7","9","1","4","0","2","2","1","0","0"
"shuege01","1961","West","NBA","1","17","7","5","4","","","","1","1","",""
"shuege01","1960","West","NBA","1","23","15","3","6","","","","4","3","",""
"shuege01","1959","West","NBA","1","34","13","6","6","","","","2","1","",""
"shuege01","1958","West","NBA","1","31","13","4","3","","","","2","1","",""
"shuege01","1957","West","NBA","1","25","18","2","0","","","","3","2","",""
"sikmaja01","1984","West","NBA","1","12","0","2","0","","","","0","0","",""
"sikmaja01","1983","West","NBA","1","30","15","12","1","","","","6","5","",""
"sikmaja01","1982","West","NBA","1","17","8","3","1","","","","0","0","",""
"sikmaja01","1980","West","NBA","1","21","6","4","4","","","","2","2","",""
"sikmaja01","1979","West","NBA","1","28","8","8","4","","","","0","0","",""
"sikmaja01","1978","West","NBA","1","18","8","4","0","","","","0","0","",""
"sikmaja01","1981","West","NBA","1","21","10","9","1","2","1","0","0","0","0","0"
"silasja01","1974","West","ABA","1","23","21","3","5","2","0","2","11","11","0","0"
"silasja01","1975","Allstars","ABA","1","23","20","0","5","","","","8","8","0","0"
"silaspa01","1974","East","NBA","1","15","6","2","2","","","","2","2","",""
"silaspa01","1971","West","NBA","1","15","2","9","1","","","","3","2","",""
"simonwa01","1968","East","ABA","1","21","18","4","1","","","2","3","2","0","0"
"simpsra01","1971","West","ABA","1","20","12","1","0","","","3","1","0","1","0"
"simpsra01","1972","West","ABA","1","13","6","3","2","1","0","2","3","2","0","0"
"simpsra01","1973","West","ABA","1","23","12","1","0","1","0","3","0","0","0","0"
"simpsra01","1974","West","ABA","1","25","6","3","0","1","0","3","0","0","0","0"
"simpsra01","1975","Denver","ABA","1","37","19","7","5","","","","3","3","0","0"
"sloanje01","1968","West","NBA","1","18","11","3","0","","","","1","0","",""
"sloanje01","1966","West","NBA","1","22","8","4","4","","","","0","0","",""
"smithad01","1965","East","NBA","1","26","24","8","3","","","","6","6","",""
"smithph01","1976","West","NBA","1","28","13","6","8","","","","2","1","",""
"smithph01","1975","West","NBA","1","12","7","1","0","","","","4","1","",""
"smithra01","1977","East","NBA","1","29","27","7","6","","","","6","5","",""
"smithra01","1975","East","NBA","1","15","8","1","3","","","","0","0","",""
"smithst01","1997","East","NBA","1","16","14","3","0","0","0","0","0","0","5","2"
"smitsri01","1997","East","NBA","1","21","10","7","4","0","2","0","4","4","0","0"
"somerwi01","1968","West","ABA","1","17","6","3","3","","","1","2","2","0","0"
"sprewla01","1996","West","NBA","1","25","19","3","1","2","0","1","6","4","3","1"
"sprewla01","1994","West","NBA","1","22","9","4","4","","","","1","1","",""
"sprewla01","1993","West","NBA","1","15","9","7","1","","","","7","3","",""
"sprewla01","2000","East","NBA","1","15","7","1","4","0","0","1","3","1","1","0"
"stackje01","2000","East","NBA","1","15","7","2","2","0","0","0","2","0","1","1"
"stackje01","1999","East","NBA","1","14","8","1","2","0","0","1","0","0","0","0"
"starkjo01","1993","East","NBA","1","20","9","3","3","","","","0","0","",""
"stockjo01","1999","West","NBA","1","11","10","0","2","1","0","0","0","0","0","0"
"stockjo01","1996","West","NBA","1","20","12","0","5","1","0","1","0","0","2","2"
"stockjo01","1995","West","NBA","1","18","4","1","3","","","","0","0","",""
"stockjo01","1994","West","NBA","1","14","4","1","6","","","","0","0","",""
"stockjo01","1993","West","NBA","1","26","13","5","10","","","","0","0","",""
"stockjo01","1992","West","NBA","1","31","9","6","15","","","","2","2","","1"
"stockjo01","1991","West","NBA","1","18","12","1","5","","","","0","0","",""
"stockjo01","1990","West","NBA","1","12","4","1","2","","","","4","2","",""
"stockjo01","1989","West","NBA","1","15","2","0","6","","","","0","0","",""
"stockjo01","1988","West","NBA","1","32","11","2","17","","","","0","0","",""
"stojape01","2003","West","NBA","1","13","5","1","1","0","0","2","0","0","4","1"
"stojape01","2002","West","NBA","1","13","5","3","1","1","0","1","0","0","4","1"
"stojape01","2001","West","NBA","1","18","11","2","1","0","0","0","0","0","5","3"
"stokema01","1957","West","NBA","1","36","10","14","3","","","","7","4","",""
"stokema01","1956","West","NBA","1","31","19","12","7","","","","3","3","",""
"stokema01","1955","West","NBA","1","20","10","16","2","","","","5","2","",""
"stoudam01","2008","West","NBA","1","25","19","6","0","0","0","2","6","5","0","0"
"stoudam01","2009","West","NBA","1","20","12","10","0","1","0","2","2","2","0","0"
"stoudam01","2006","West","NBA","1","21","29","9","3","1","5","1","1","1","1","0"
"stoudam01","2004","West","NBA","1","20","6","9","2","1","0","1","2","0","0","0"
"stoudam01","2007","West","NBA","1","23","18","5","0","1","1","1","3","1","2","1"
"sundedo01","1953","West","NBA","1","6","4","0","1","","","","2","2","",""
"szczewa01","2001","West","NBA","1","12","10","3","3","1","0","0","0","0","3","2"
"tartle01","1967","West","ABA","1","27","13","3","3","","","4","5","5","0","0"
"tartle01","1969","East","ABA","1","13","3","3","1","","","","0","0","0","0"
"taylobr01","1974","East","ABA","1","21","21","1","3","4","0","1","5","3","0","0"
"taylobr01","1975","Allstars","ABA","1","29","6","4","8","","","","0","0","1","0"
"terrycl01","1975","Denver","ABA","1","25","14","3","3","","","","5","3","3","1"
"theusre01","1982","East","NBA","1","8","0","1","1","","","","0","0","",""
"theusre01","1980","East","NBA","1","19","8","1","3","","","","0","0","",""
"thomais01","1992","East","NBA","1","32","8","2","4","","","","2","0","","0"
"thomais01","1991","East","NBA","1","28","15","1","5","","","","0","0","",""
"thomais01","1989","East","NBA","1","27","15","4","9","","","","0","0","",""
"thomais01","1988","East","NBA","1","33","19","2","14","","","","6","4","",""
"thomais01","1987","East","NBA","1","28","8","2","15","","","","0","0","",""
"thomais01","1986","East","NBA","1","24","16","3","9","","","","9","8","",""
"thomais01","1985","East","NBA","1","36","30","1","10","","","","9","8","",""
"thomais01","1984","East","NBA","1","25","22","2","5","","","","1","1","",""
"thomais01","1983","East","NBA","1","39","21","5","15","","","","3","3","",""
"thomais01","1982","East","NBA","1","29","19","4","7","","","","1","1","",""
"thomais01","1981","East","NBA","1","17","12","1","4","3","0","1","4","2","0","0"
"thompda01","1978","West","NBA","1","34","25","5","2","","","","7","3","",""
"thompda01","1977","West","NBA","1","35","22","3","3","","","","4","2","",""
"thompda01","1976","West","NBA","1","29","18","7","3","","","","6","4","",""
"thompda01","1975","Denver","ABA","1","34","29","8","2","","","","13","11","0","0"
"thompda01","1982","West","NBA","1","17","10","1","2","1","0","3","0","0","0","0"
"thompge01","1971","East","ABA","1","17","10","0","2","","","0","0","0","2","0"
"thompge01","1972","East","ABA","1","22","10","1","0","0","0","1","2","2","0","0"
"thompge01","1973","East","ABA","1","21","10","2","3","0","0","4","0","0","0","0"
"thomsda01","1982","West","NBA","1","17","10","1","2","","","","0","0","",""
"thoresk01","1968","East","ABA","1","17","2","5","2","","","1","0","0","0","0"
"thorpot01","1991","West","NBA","1","4","2","0","0","","","","0","0","",""
"thurmna01","1973","West","NBA","1","5","4","3","0","","","","1","0","",""
"thurmna01","1972","West","NBA","1","14","4","4","1","","","","0","0","",""
"thurmna01","1969","West","NBA","1","99","","","","","","","","","",""
"thurmna01","1967","West","NBA","1","99","","","","","","","","","",""
"thurmna01","1966","West","NBA","1","42","16","18","0","","","","4","2","",""
"thurmna01","1965","West","NBA","1","33","7","16","1","","","","3","1","",""
"thurmna01","1964","West","NBA","1","10","0","3","0","","","","0","0","",""
"tomjaru01","1978","East","NBA","1","24","12","6","1","","","","0","0","",""
"tomjaru01","1976","East","NBA","1","22","6","10","1","","","","0","0","",""
"tomjaru01","1975","East","NBA","1","12","2","3","0","","","","0","0","",""
"tomjaru01","1974","East","NBA","1","14","0","3","0","","","","0","0","",""
"tomjaru01","1973","East","NBA","1","17","4","5","0","","","","0","0","",""
"toneyan01","1983","East","NBA","1","22","13","0","3","","","","1","1","",""
"toneyan01","1982","East","NBA","1","18","8","1","7","","","","0","0","",""
"towemo01","1975","Denver","ABA","1","11","2","0","2","","","","0","0","0","0"
"tripuke01","1983","East","NBA","1","6","1","0","2","","","","2","1","",""
"tripuke01","1981","East","NBA","1","15","6","1","2","0","0","1","0","0","0","0"
"twardda01","1974","East","ABA","1","15","14","1","3","4","0","0","7","6","0","0"
"twymaja01","1962","East","NBA","1","16","12","4","1","","","","0","0","",""
"twymaja01","1961","West","NBA","1","8","11","1","2","","","","3","3","",""
"twymaja01","1959","West","NBA","1","28","27","5","1","","","","8","5","",""
"twymaja01","1958","West","NBA","1","23","18","8","3","","","","4","2","",""
"twymaja01","1957","West","NBA","1","25","18","3","0","","","","2","2","",""
"twymaja01","1956","West","NBA","1","17","3","0","1","","","","3","1","",""
"unselwe01","1972","East","NBA","1","11","4","5","1","","","","0","0","",""
"unselwe01","1971","East","NBA","1","16","2","7","1","","","","0","0","",""
"unselwe01","1970","East","NBA","1","21","8","10","2","","","","0","0","",""
"unselwe01","1968","East","NBA","1","14","11","8","1","","","","3","1","",""
"unselwe01","1974","East","NBA","1","15","6","6","1","","","","2","2","",""
"vanardi01","1970","West","NBA","1","12","4","5","3","","","","1","0","",""
"vanardi01","1969","West","NBA","1","16","8","2","2","","","","0","0","",""
"vanardi01","1968","West","NBA","1","10","4","1","0","","","","0","0","",""
"vanarto01","1971","East","NBA","1","4","0","1","0","","","","0","0","",""
"vanarto01","1970","East","NBA","1","11","8","2","1","","","","2","0","",""
"vanarto01","1969","East","NBA","1","8","5","0","1","","","","1","1","",""
"vandeki01","1983","West","NBA","1","26","14","3","1","","","","0","0","",""
"vandeki01","1982","West","NBA","1","14","7","3","1","","","","2","1","",""
"vanexni01","1997","West","NBA","1","20","13","3","2","0","0","2","2","2","6","1"
"vanlino01","1976","West","NBA","1","14","2","1","1","","","","0","0","",""
"vanlino01","1975","West","NBA","1","14","3","1","0","","","","2","1","",""
"vanlino01","1973","West","NBA","1","9","0","1","2","","","","0","0","",""
"vaughch01","1967","East","ABA","1","4","6","0","0","","","1","0","0","2","2"
"vergabo01","1969","East","ABA","1","16","14","5","2","","","","2","1","3","1"
"wadedw01","2009","East","NBA","1","31","28","6","11","5","0","3","6","4","1","0"
"wadedw01","2008","East","NBA","1","27","18","2","5","3","0","0","7","4","6","2"
"wadedw01","2006","East","NBA","1","24","10","0","3","5","2","6","0","0","0","0"
"wadedw01","2005","East","NBA","1","31","20","4","3","2","1","3","2","2","0","0"
"wadedw01","2004","East","NBA","1","24","14","3","1","2","1","1","2","2","1","0"
"wadedw01","2007","East","NBA","1","21","14","4","3","0","1","2","2","0","1","0"
"walkean01","2002","East","NBA","1","9","6","1","0","0","0","1","2","1","3","1"
"walkean01","2001","East","NBA","1","16","8","2","1","1","0","2","0","0","4","2"
"walkean01","1997","East","NBA","1","15","4","3","3","1","0","1","0","0","3","0"
"walkech01","1973","West","NBA","1","14","12","2","1","","","","4","4","",""
"walkech01","1972","West","NBA","1","16","4","1","0","","","","2","2","",""
"walkech01","1970","West","NBA","1","19","10","3","1","","","","5","4","",""
"walkech01","1969","West","NBA","1","17","4","2","1","","","","2","2","",""
"walkech01","1966","East","NBA","1","22","15","4","2","","","","4","3","",""
"walkech01","1965","East","NBA","1","25","8","6","4","","","","3","2","",""
"walkech01","1963","East","NBA","1","12","4","0","0","","","","0","0","",""
"walkeji01","1971","West","NBA","1","16","10","2","1","","","","5","2","",""
"walkeji01","1969","East","NBA","1","14","1","1","0","","","","1","1","",""
"wallabe01","2003","East","NBA","1","23","4","7","0","3","1","0","0","0","1","0"
"wallabe01","2002","East","NBA","1","24","2","6","0","2","2","2","2","0","0","0"
"wallabe01","2005","East","NBA","1","24","0","8","2","3","2","0","2","0","0","0"
"wallabe01","2004","East","NBA","1","14","6","7","0","0","0","2","0","0","0","0"
"wallage01","2009","East","NBA","1","16","2","3","1","0","0","0","0","0","0","0"
"wallara01","2000","West","NBA","1","21","2","4","2","1","0","2","0","0","1","0"
"wallara01","1999","West","NBA","1","21","9","4","0","1","1","0","4","3","0","0"
"wallara01","2005","East","NBA","1","17","2","2","0","1","0","0","0","0","4","0"
"wallara01","2007","East","NBA","1","17","3","5","0","1","2","1","0","0","5","1"
"walthpa01","1951","West","NBA","1","17","2","2","2","","","","0","0","",""
"waltobi01","1977","West","NBA","1","31","15","10","2","","","","3","3","",""
"waltobi01","1976","West","NBA","1","99","","","","","","","","","",""
"wanzebo01","1955","West","NBA","1","25","13","5","2","","","","6","5","",""
"wanzebo01","1954","West","NBA","1","26","8","3","2","","","","2","2","",""
"wanzebo01","1953","West","NBA","1","36","12","2","6","","","","3","2","",""
"wanzebo01","1952","West","NBA","1","22","9","2","2","","","","1","1","",""
"wanzebo01","1951","West","NBA","1","22","4","5","5","","","","2","2","",""
"warlebe01","1967","West","ABA","1","17","8","1","3","","","2","4","4","3","0"
"washike01","1979","West","NBA","1","14","4","8","1","","","","4","2","",""
"washitr01","1968","East","ABA","1","15","6","5","1","","","0","2","2","0","0"
"webbech01","2002","West","NBA","1","99","","","","","","","","","",""
"webbech01","2001","West","NBA","1","20","8","3","4","1","0","2","4","1","2","1"
"webbech01","2000","West","NBA","1","29","14","9","3","1","0","1","4","2","1","0"
"webbech01","1999","West","NBA","1","13","6","8","3","1","0","2","0","0","0","0"
"webbech01","1996","East","NBA","1","14","2","4","3","1","0","3","0","0","0","0"
"wedmasc01","1975","West","NBA","1","20","8","6","2","","","","0","0","",""
"westda01","2007","West","NBA","1","16","6","4","1","0","0","1","0","0","0","0"
"westda01","2008","West","NBA","1","14","6","3","0","1","0","0","0","0","0","0"
"westje01","1972","West","NBA","1","20","6","4","3","","","","0","0","",""
"westje01","1971","West","NBA","1","27","13","6","5","","","","2","1","",""
"westje01","1970","West","NBA","1","20","5","1","9","","","","3","1","",""
"westje01","1969","West","NBA","1","31","22","5","5","","","","12","8","",""
"westje01","1968","West","NBA","1","99","","","","","","","","","",""
"westje01","1967","West","NBA","1","32","17","6","6","","","","4","3","",""
"westje01","1966","West","NBA","1","30","16","3","6","","","","4","4","",""
"westje01","1965","West","NBA","1","11","4","1","0","","","","2","2","",""
"westje01","1964","West","NBA","1","40","20","5","6","","","","6","4","",""
"westje01","1963","West","NBA","1","42","17","4","5","","","","1","1","",""
"westje01","1962","West","NBA","1","32","13","7","5","","","","4","3","",""
"westje01","1961","West","NBA","1","31","18","3","1","","","","6","4","",""
"westje01","1960","West","NBA","1","25","9","2","4","","","","6","5","",""
"westppa01","1979","West","NBA","1","27","21","1","5","","","","6","5","",""
"westppa01","1978","West","NBA","1","21","17","1","5","","","","2","1","",""
"westppa01","1977","West","NBA","1","24","20","0","5","","","","5","2","",""
"westppa01","1976","West","NBA","1","31","20","1","6","","","","0","0","",""
"westppa01","1980","West","NBA","1","25","19","4","3","","","","3","3","",""
"whitejo01","1971","East","NBA","1","18","12","4","3","","","","2","0","",""
"whitejo01","1970","East","NBA","1","22","10","9","2","","","","0","0","",""
"whitejo01","1975","East","NBA","1","16","6","1","1","","","","0","0","",""
"whitejo01","1974","East","NBA","1","13","7","1","4","","","","6","5","",""
"whitejo01","1973","East","NBA","1","22","13","6","4","","","","3","1","",""
"whitejo01","1972","East","NBA","1","18","6","5","5","","","","0","0","",""
"whitejo01","1976","East","NBA","1","15","10","1","2","","","","0","0","",""
"wickssi01","1974","West","NBA","1","23","16","9","1","","","","3","2","",""
"wickssi01","1973","West","NBA","1","24","16","1","1","","","","10","6","",""
"wickssi01","1972","West","NBA","1","24","13","5","1","","","","5","5","",""
"wickssi01","1971","West","NBA","1","10","4","2","0","","","","0","0","",""
"wilkeja01","1975","West","NBA","1","14","8","4","2","","","","2","2","",""
"wilkeja01","1982","West","NBA","1","15","10","2","2","","","","2","2","",""
"wilkeja01","1980","West","NBA","1","25","15","8","3","","","","3","3","",""
"wilkele01","1972","East","NBA","1","24","7","2","1","","","","2","1","",""
"wilkele01","1962","West","NBA","1","25","4","2","3","","","","1","0","",""
"wilkele01","1970","West","NBA","1","20","21","1","1","","","","5","5","",""
"wilkele01","1969","West","NBA","1","17","12","2","4","","","","3","2","",""
"wilkele01","1967","West","NBA","1","22","14","3","3","","","","8","6","",""
"wilkele01","1966","West","NBA","1","16","6","2","6","","","","3","2","",""
"wilkele01","1964","West","NBA","1","20","8","3","3","","","","4","4","",""
"wilkele01","1963","West","NBA","1","14","3","0","0","","","","1","1","",""
"wilkele01","1968","West","NBA","1","24","10","7","5","","","","5","4","",""
"wilkido01","1993","East","NBA","1","17","11","2","4","","","","6","3","",""
"wilkido01","1992","East","NBA","1","18","9","7","0","","","","4","4","","1"
"wilkido01","1991","East","NBA","1","99","","","","","","","","","",""
"wilkido01","1990","East","NBA","1","22","12","3","4","","","","8","6","",""
"wilkido01","1989","East","NBA","1","16","13","0","4","","","","2","2","",""
"wilkido01","1988","East","NBA","1","15","9","2","0","","","","3","3","",""
"wilkido01","1987","East","NBA","1","30","29","5","0","","","","6","5","",""
"wilkido01","1986","East","NBA","1","24","10","5","1","","","","7","4","",""
"wilkido01","1985","East","NBA","1","17","13","3","2","","","","2","1","",""
"willibu01","1985","East","NBA","1","20","13","7","4","","","","5","3","",""
"willibu01","1982","East","NBA","1","19","8","7","1","","","","4","2","",""
"willibu01","1981","East","NBA","1","22","4","10","1","0","2","3","2","0","0","0"
"willich01","1968","East","ABA","1","5","2","0","1","","","3","2","2","0","0"
"willich01","1969","East","ABA","1","7","2","0","1","","","","0","0","2","0"
"willich02","1972","West","ABA","1","16","5","0","2","0","0","1","3","1","0","0"
"willich02","1975","Denver","ABA","1","22","7","1","4","","","","5","3","0","0"
"willide01","2009","West","NBA","1","28","14","3","6","4","1","5","0","0","4","2"
"willigu01","1982","West","NBA","1","15","6","1","4","","","","0","0","",""
"willigu01","1981","West","NBA","1","26","22","2","9","1","0","0","4","4","1","0"
"willija01","1997","East","NBA","1","19","4","10","1","0","0","0","0","0","0","0"
"willike01","1991","East","NBA","1","14","8","4","0","","","","0","0","",""
"willima01","2008","East","NBA","1","17","12","2","5","0","0","2","0","0","5","2"
"wintebr01","1977","West","NBA","1","14","8","4","1","","","","0","0","",""
"wintebr01","1975","West","NBA","1","16","2","2","1","","","","0","0","",""
"wisewi01","1971","West","ABA","1","33","15","9","3","","","2","7","5","0","0"
"wisewi01","1972","West","ABA","1","37","26","6","4","0","0","1","4","4","0","0"
"wisewi01","1973","West","ABA","1","25","8","7","0","1","1","1","0","0","0","0"
"worthja01","1991","West","NBA","1","14","9","4","1","","","","1","1","",""
"worthja01","1990","West","NBA","1","21","9","2","0","","","","4","3","",""
"worthja01","1989","West","NBA","1","19","2","4","0","","","","0","0","",""
"worthja01","1988","West","NBA","1","18","8","2","2","","","","0","0","",""
"worthja01","1987","West","NBA","1","13","4","3","1","","","","1","0","",""
"worthja01","1986","West","NBA","1","29","22","8","3","","","","2","2","",""
"worthja01","1985","West","NBA","1","28","20","3","2","","","","0","0","",""
"yardlge01","1958","West","NBA","1","17","6","4","0","","","","2","2","",""
"yardlge01","1957","West","NBA","1","32","19","9","1","","","","5","3","",""
"yardlge01","1956","West","NBA","1","25","9","9","0","","","","1","1","",""
"yardlge01","1955","West","NBA","1","19","8","6","1","","","","3","2","",""
"yardlge01","1954","West","NBA","1","22","11","4","2","","","","4","3","",""
"yardlge01","1959","East","NBA","1","16","11","3","0","","","","2","1","",""
"zasloma01","1951","East","NBA","1","25","1","4","2","","","","5","5","",""
