"playerID","year","stint","tmID","lgID","GP","minutes","points","assists"
"donalja01","1985","1","LAC","NBA","14","441","143","12"
"donalja01","1985","2","DAL","NBA","69","2241","573","84"
"drewla01","1985","1","SAC","NBA","75","1971","890","338"
"drexlcl01","1985","1","POR","NBA","75","2576","1389","600"
"dumarjo01","1985","1","DET","NBA","82","1957","769","390"
"dunntr01","1985","1","DEN","NBA","82","2401","412","171"
"durrade01","1985","1","PHO","NBA","4","51","17","5"
"eatonma01","1985","1","UTA","NBA","80","2551","676","101"
"edwarfr01","1985","1","LAC","NBA","73","1491","657","259"
"edwarja01","1985","1","PHO","NBA","52","1314","848","74"
"ehlocr01","1985","1","HOU","NBA","36","199","98","29"
"ellisda01","1985","1","DAL","NBA","72","1086","508","37"
"englial01","1985","1","DEN","NBA","81","3024","2414","320"
"ervinju01","1985","1","PHI","NBA","74","2474","1340","248"
"evansmi01","1985","1","DEN","NBA","81","1389","773","177"
"ewingpa01","1985","1","NYK","NBA","50","1771","998","102"
"fieldke01","1985","1","MIL","NBA","78","1120","499","79"
"flemive01","1985","1","IND","NBA","80","2870","1136","505"
"floydsl01","1985","1","GSW","NBA","82","2764","1410","746"
"fostero01","1985","1","PHO","NBA","48","704","202","121"
"freewo01","1985","1","CLE","NBA","75","2535","1754","314"
"garnebi02","1985","1","IND","NBA","80","1197","340","95"
"gervige01","1985","1","CHI","NBA","82","2065","1325","144"
"gibsomi01","1985","1","DET","NBA","32","161","48","5"
"gilmoar01","1985","1","SAS","NBA","71","2395","1184","102"
"glennmi01","1985","1","MIL","NBA","38","573","235","39"
"gloucge01","1985","1","PHO","NBA","49","772","239","32"
"gminsmi01","1985","1","NJN","NBA","81","2525","1333","133"
"gordola01","1985","1","LAC","NBA","60","704","312","60"
"grayst01","1985","1","IND","NBA","67","423","155","15"
"greenac01","1985","1","LAL","NBA","82","1542","521","54"
"greenda01","1985","1","SAS","NBA","68","1910","538","90"
"greenke01","1985","1","NYK","NBA","7","72","31","2"
"greenke02","1985","1","WSB","NBA","20","221","109","3"
"greenke02","1985","2","PHI","NBA","21","232","92","6"
"greenri01","1985","1","UTA","NBA","80","2012","932","411"
"greensi02","1985","1","CHI","NBA","80","2307","1076","139"
"gregocl01","1985","1","WSB","NBA","2","2","2","0"
"grunfer01","1985","1","NYK","NBA","76","1402","412","119"
"gudmupe01","1985","1","LAL","NBA","8","128","58","3"
"hansebo01","1985","1","UTA","NBA","82","2032","710","193"
"hanzlbi01","1985","1","DEN","NBA","79","1982","988","316"
"harpede01","1985","1","DAL","NBA","79","2150","963","416"
"harrist01","1985","1","HOU","NBA","57","482","257","50"
"hastisc01","1985","1","ATL","NBA","62","650","193","26"
"hayesst01","1985","1","UTA","NBA","58","397","89","7"
"hendege01","1985","1","SEA","NBA","82","2568","1071","487"
"hendeje01","1985","1","LAL","NBA","1","3","4","0"
"henryca01","1985","1","SAC","NBA","28","149","78","4"
"higgiro01","1985","1","SEA","NBA","12","94","22","6"
"higgiro01","1985","2","SAS","NBA","11","128","47","12"
"higgiro01","1985","3","NJN","NBA","2","29","6","1"
"higgiro01","1985","4","CHI","NBA","5","81","23","5"
"hinsoro01","1985","1","CLE","NBA","82","2834","1606","102"
"hodgecr01","1985","1","MIL","NBA","66","1739","716","229"
"holtomi01","1985","1","PHO","NBA","4","65","12","7"
"holtomi01","1985","2","CHI","NBA","24","447","171","48"
"hubbaph01","1985","1","CLE","NBA","23","640","262","29"
"hugheal01","1985","1","SAS","NBA","68","866","356","61"
"humphja01","1985","1","PHO","NBA","82","2733","905","526"
"hustoge01","1985","1","GSW","NBA","82","1208","345","342"
"iavarma01","1985","1","SAS","NBA","42","669","191","53"
"iavarma01","1985","2","UTA","NBA","26","345","105","29"
"johnscl01","1985","1","PHI","NBA","75","1069","261","15"
"johnsde01","1985","1","BOS","NBA","78","2732","1213","456"
"johnsed02","1985","1","ATL","NBA","39","862","394","219"
"johnsed02","1985","2","CLE","NBA","32","615","315","114"
"johnsed03","1985","1","SAC","NBA","82","2514","1530","214"
"johnsfr01","1985","1","WSB","NBA","14","402","176","76"
"johnsge02","1985","1","SEA","NBA","41","264","35","13"
"johnsge03","1985","1","WSB","NBA","2","7","4","0"
"johnske01","1985","1","POR","NBA","64","815","263","19"
"johnsma01","1985","1","LAC","NBA","75","2605","1525","283"
"johnsma02","1985","1","LAL","NBA","72","2578","1354","907"
"johnsmi01","1985","1","NJN","NBA","79","1574","616","217"
"johnsst03","1985","1","SAS","NBA","71","1828","983","95"
"johnsvi01","1985","1","DET","NBA","79","1978","1097","269"
"jonesbo01","1985","1","PHI","NBA","70","1519","492","126"
"jonesca01","1985","1","POR","NBA","80","1437","376","74"
"jonesch01","1985","1","WSB","NBA","81","1609","312","76"
"jonesch02","1985","1","PHO","NBA","43","742","200","52"
"jonesea01","1985","1","MIL","NBA","12","43","13","4"
"jonesed01","1985","1","CLE","NBA","53","1011","513","45"
"jonesoz01","1985","1","LAC","NBA","3","18","0","0"
"jordami01","1985","1","CHI","NBA","18","451","408","53"
"josepyv01","1985","1","NJN","NBA","1","5","2","0"
"keeliha01","1985","1","DAL","NBA","20","75","44","10"
"kelleri01","1985","1","SAC","NBA","37","324","74","43"
"kellocl01","1985","1","IND","NBA","19","568","335","57"
"kerseje01","1985","1","POR","NBA","79","1217","672","83"
"kingal01","1985","1","NJN","NBA","73","1998","1047","181"
"kitegr01","1985","1","BOS","NBA","64","464","83","17"
"kleinjo01","1985","1","SAC","NBA","80","1180","414","46"
"koncajo01","1985","1","ATL","NBA","82","1695","682","55"
"kupchmi01","1985","1","LAL","NBA","55","783","332","17"
"laimbbi01","1985","1","DET","NBA","82","2891","1360","146"
"lampje01","1985","1","MIL","NBA","44","701","276","64"
"lampje01","1985","2","SAS","NBA","30","620","332","53"
"leaveal01","1985","1","HOU","NBA","74","1190","583","234"
"leeke01","1985","1","CLE","NBA","58","1197","431","67"
"lestero01","1985","1","LAL","NBA","27","222","67","54"
"leverfa01","1985","1","DEN","NBA","78","2616","1080","584"
"levincl01","1985","1","ATL","NBA","81","1945","752","72"
"listeal01","1985","1","MIL","NBA","81","1812","796","101"
"lloydle01","1985","1","HOU","NBA","82","2444","1386","300"
"longjo01","1985","1","DET","NBA","62","1176","620","82"
"lucasjo01","1985","1","HOU","NBA","65","2120","1006","571"
"lucasma01","1985","1","LAL","NBA","77","1750","785","84"
"macyky01","1985","1","CHI","NBA","82","2426","703","446"
"mahorri01","1985","1","DET","NBA","80","1442","395","64"
"malonje01","1985","1","WSB","NBA","80","2992","1795","191"
"malonka01","1985","1","UTA","NBA","81","2475","1203","236"
"malonmo01","1985","1","PHI","NBA","74","2706","1759","90"
"mannipa01","1985","1","UTA","NBA","57","673","255","55"
"martibi01","1985","1","IND","NBA","66","691","332","52"
"martibr01","1985","1","SEA","NBA","3","7","2","0"
"martibr01","1985","2","POR","NBA","5","14","4","0"
"matthwe01","1985","1","SAS","NBA","75","1853","817","476"
"maxwece01","1985","1","LAC","NBA","76","2458","1075","215"
"mcadobo01","1985","1","PHI","NBA","29","609","294","35"
"mccladw01","1985","1","IND","NBA","45","461","157","67"
"mccorti01","1985","1","SEA","NBA","77","1705","681","83"
"mccraro01","1985","1","HOU","NBA","82","2610","847","292"
"mcdanxa01","1985","1","SEA","NBA","82","2706","1404","193"
"mcdonbe01","1985","1","CLE","NBA","21","266","61","9"
"mcdowha01","1985","1","HOU","NBA","22","204","65","6"
"mcgeemi01","1985","1","LAL","NBA","71","1213","587","83"
"mchalke01","1985","1","BOS","NBA","68","2397","1448","181"
"mckenke01","1985","1","WSB","NBA","30","430","174","23"
"mckinbi01","1985","1","CHI","NBA","9","83","22","13"
"mcmilto01","1985","1","WSB","NBA","56","863","326","35"
"mcneach01","1985","1","NYK","NBA","30","627","171","41"
"minnidi01","1985","1","CLE","NBA","76","1131","417","269"
"mitchmi01","1985","1","SAS","NBA","82","2970","1921","188"
"mokespa01","1985","1","MIL","NBA","45","521","143","30"
"moncrsi01","1985","1","MIL","NBA","73","2567","1471","357"
"moorejo01","1985","1","SAS","NBA","28","856","363","252"
"mosspe01","1985","1","WSB","NBA","12","160","55","19"
"mosspe01","1985","2","PHI","NBA","60","852","249","89"
"mullich01","1985","1","GSW","NBA","55","1391","768","105"
"murphja01","1985","1","LAC","NBA","14","100","41","3"
"nancela01","1985","1","PHO","NBA","73","2484","1474","240"
"nattca01","1985","1","DEN","NBA","69","2007","1218","164"
"nevitch01","1985","1","LAL","NBA","4","25","10","2"
"nevitch01","1985","2","DET","NBA","25","101","39","5"
"nimphku01","1985","1","DAL","NBA","13","280","91","14"
"nimphku01","1985","2","LAC","NBA","67","1946","805","48"
"nixonno01","1985","1","LAC","NBA","67","2138","979","576"
"oaklech01","1985","1","CHI","NBA","77","1772","740","133"
"okoremi01","1985","1","NJN","NBA","67","1031","350","118"
"olajuha01","1985","1","HOU","NBA","68","2467","1597","137"
"olberma01","1985","1","SAC","NBA","81","2157","612","266"
"oldhaja01","1985","1","CHI","NBA","52","1276","387","37"
"orrlo01","1985","1","NYK","NBA","74","2237","878","179"
"parisro01","1985","1","BOS","NBA","81","2567","1305","145"
"paxsoji02","1985","1","POR","NBA","75","1931","981","278"
"paxsojo01","1985","1","CHI","NBA","75","1570","395","274"
"perkisa01","1985","1","DAL","NBA","80","2626","1234","153"
"peterji01","1985","1","HOU","NBA","82","1664","505","85"
"phelpmi01","1985","1","SEA","NBA","70","880","279","71"
"piercri01","1985","1","MIL","NBA","81","2147","1127","177"
"pincked01","1985","1","PHO","NBA","80","1602","681","90"
"pittmch01","1985","1","PHO","NBA","69","1132","353","58"
"popeda01","1985","1","SEA","NBA","11","74","21","4"
"poquebe01","1985","1","CLE","NBA","81","1496","406","78"
"portete01","1985","1","POR","NBA","79","1214","562","198"
"presspa01","1985","1","MIL","NBA","80","2704","1146","623"
"rambiku01","1985","1","LAL","NBA","74","1573","408","69"
"ranseke01","1985","1","NJN","NBA","79","1504","586","252"
"rasmubl01","1985","1","DEN","NBA","48","330","153","16"
"reidro01","1985","1","HOU","NBA","82","2157","986","222"
"reynoje01","1985","1","MIL","NBA","55","508","203","86"
"richacl01","1985","1","IND","NBA","82","2224","794","372"
"richami01","1985","1","NJN","NBA","47","1604","737","340"
"riverdo01","1985","1","ATL","NBA","53","1571","612","443"
"roberal01","1985","1","SAS","NBA","82","2878","1392","448"
"roberfr01","1985","1","UTA","NBA","58","469","216","27"
"robeyri01","1985","1","PHO","NBA","46","629","177","58"
"robincl01","1985","1","WSB","NBA","78","2563","1460","186"
"rollitr01","1985","1","ATL","NBA","74","1781","415","41"
"roundda01","1985","1","WSB","NBA","79","2321","917","167"
"rowlade01","1985","1","MIL","NBA","2","9","3","1"
"rulanje01","1985","1","WSB","NBA","30","1114","569","159"
"russewa01","1985","1","DET","NBA","1","2","0","1"
"sampsra01","1985","1","HOU","NBA","79","2864","1491","283"
"sandemi01","1985","1","PHO","NBA","82","1644","905","150"
"schayda01","1985","1","DEN","NBA","80","1654","658","79"
"schrede01","1985","1","DAL","NBA","64","969","397","88"
"scottby01","1985","1","LAL","NBA","76","2190","1174","164"
"scurrca01","1985","1","UTA","NBA","78","1168","363","85"
"sheltlo01","1985","1","CLE","NBA","44","682","198","61"
"shortpu01","1985","1","GSW","NBA","64","2427","1632","237"
"sichtje01","1985","1","BOS","NBA","82","1596","537","188"
"sikmaja01","1985","1","SEA","NBA","80","2790","1371","301"
"smithde02","1985","1","LAC","NBA","11","339","259","31"
"smithla01","1985","1","GSW","NBA","77","2441","740","95"
"smrekmi01","1985","1","CHI","NBA","38","408","108","19"
"soberri01","1985","1","SEA","NBA","78","1279","603","180"
"sparrro01","1985","1","NYK","NBA","74","2344","796","472"
"sprigla01","1985","1","LAL","NBA","43","471","214","49"
"stanste01","1985","1","IND","NBA","74","1331","498","206"
"stipast01","1985","1","IND","NBA","79","2397","1076","206"
"stivral01","1985","1","SEA","NBA","3","14","3","1"
"stockjo01","1985","1","UTA","NBA","82","1935","630","610"
"stokegr01","1985","1","PHI","NBA","31","350","126","17"
"sundvjo01","1985","1","SAS","NBA","70","1150","500","261"
"teaglte01","1985","1","GSW","NBA","82","2158","1165","115"
"theusre01","1985","1","SAC","NBA","82","2919","1503","788"
"thibepe01","1985","1","GSW","NBA","42","531","231","28"
"thirdda01","1985","1","BOS","NBA","49","385","163","15"
"thomais01","1985","1","DET","NBA","77","2790","1609","830"
"thomaji01","1985","1","LAC","NBA","6","69","13","12"
"thompbe01","1985","1","PHO","NBA","61","1281","517","132"
"thompla01","1985","1","SAC","NBA","80","2377","1024","168"
"thompmy01","1985","1","POR","NBA","82","2569","1204","176"
"thomppa01","1985","1","PHI","NBA","23","432","179","24"
"thornbo01","1985","1","NYK","NBA","71","1323","336","43"
"thorpot01","1985","1","SAC","NBA","75","1675","742","84"
"threase01","1985","1","PHI","NBA","70","1754","696","193"
"tisdawa01","1985","1","IND","NBA","81","2277","1192","79"
"toneyan01","1985","1","PHI","NBA","6","84","25","12"
"toneyse01","1985","1","ATL","NBA","3","24","5","0"
"toneyse01","1985","2","PHO","NBA","10","206","75","26"
"tripuke01","1985","1","DET","NBA","81","2626","1622","265"
"tucketr01","1985","1","NYK","NBA","77","1788","818","192"
"turneel01","1985","1","DEN","NBA","73","1324","369","165"
"turneje01","1985","1","NJN","NBA","53","650","226","14"
"turpime01","1985","1","CLE","NBA","80","2292","1097","55"
"tylerte01","1985","1","SAC","NBA","71","1651","674","94"
"valenda01","1985","1","POR","NBA","28","734","256","139"
"valenda01","1985","2","LAC","NBA","34","483","200","107"
"vandeki01","1985","1","POR","NBA","79","2791","1962","187"
"vanosni01","1985","1","PHO","NBA","11","202","54","16"
"verhope01","1985","1","GSW","NBA","61","749","206","29"
"vinceja01","1985","1","DAL","NBA","80","1994","1106","180"
"vincesa01","1985","1","BOS","NBA","57","432","184","69"
"vraneda01","1985","1","SEA","NBA","80","1569","301","68"
"waitegr01","1985","1","HOU","NBA","43","156","27","8"
"walkeda01","1985","1","NYK","NBA","81","2023","838","337"
"waltobi01","1985","1","BOS","NBA","80","1546","606","165"
"warribr01","1985","1","MIL","NBA","5","27","10","6"
"warribr01","1985","2","IND","NBA","31","658","217","109"
"webbsp01","1985","1","ATL","NBA","79","1229","616","337"
"wedmasc01","1985","1","BOS","NBA","79","1402","634","83"
"wennibi01","1985","1","DAL","NBA","56","562","189","21"
"westma01","1985","1","CLE","NBA","67","1172","280","20"
"whatlen01","1985","1","CLE","NBA","8","66","22","13"
"whatlen01","1985","2","WSB","NBA","4","27","11","7"
"whatlen01","1985","3","SAS","NBA","2","14","2","3"
"whiteje01","1985","1","GSW","NBA","81","1079","312","19"
"whitero01","1985","1","LAC","NBA","75","1761","875","74"
"whitewi01","1985","1","DEN","NBA","43","343","173","53"
"wiggimi01","1985","1","HOU","NBA","78","1198","531","101"
"wilkeja01","1985","1","LAC","NBA","13","195","75","15"
"wilkido01","1985","1","ATL","NBA","78","3049","2366","206"
"wilkige01","1985","1","NYK","NBA","81","2025","1013","161"
"wilkije01","1985","1","UTA","NBA","48","604","222","28"
"wilkije01","1985","2","SAS","NBA","27","522","130","18"
"willibu01","1985","1","NJN","NBA","82","3070","1301","131"
"willifr01","1985","1","WSB","NBA","9","110","69","7"
"willigu01","1985","1","WSB","NBA","77","2284","1036","453"
"willigu02","1985","1","GSW","NBA","5","25","7","0"
"willihe01","1985","1","IND","NBA","78","2770","1549","174"
"willike02","1985","1","ATL","NBA","82","2300","1010","45"
"willipe01","1985","1","DEN","NBA","53","573","151","14"
"willira01","1985","1","ATL","NBA","19","367","159","67"
"willira01","1985","2","SAS","NBA","23","397","164","111"
"willira01","1985","3","NJN","NBA","5","63","32","9"
"willisl01","1985","1","BOS","NBA","6","54","17","2"
"wintevo01","1985","1","PHI","NBA","4","17","6","0"
"wittmra01","1985","1","ATL","NBA","81","2760","1043","306"
"woodal01","1985","1","SEA","NBA","78","1749","902","114"
"woodle01","1985","1","PHI","NBA","29","455","154","75"
"woodle01","1985","2","WSB","NBA","39","743","378","107"
"woodsmi01","1985","1","SAC","NBA","81","2417","1264","197"
"woolror01","1985","1","CHI","NBA","70","2248","1448","213"
"worthja01","1985","1","LAL","NBA","75","2454","1500","201"
"youngda01","1985","1","SEA","NBA","82","1901","568","303"
"youngmi01","1985","1","PHI","NBA","2","2","0","0"
"abdulka01","1986","1","LAL","NBA","78","2441","1366","203"
"adamsal01","1986","1","PHO","NBA","68","1690","756","223"
"adamsmi01","1986","1","WSB","NBA","63","1303","453","244"
"addisra01","1986","1","PHO","NBA","62","711","359","45"
"aguirma01","1986","1","DAL","NBA","80","2663","2056","254"
"aingeda01","1986","1","BOS","NBA","71","2499","1053","400"
"alarima01","1986","1","DEN","NBA","64","1110","503","74"
"anderri01","1986","1","HOU","NBA","51","312","144","33"
"anderro01","1986","1","IND","NBA","63","721","363","54"
"baglejo01","1986","1","CLE","NBA","72","2182","768","379"
"baileja01","1986","1","NJN","NBA","34","542","282","20"
"baileth01","1986","1","UTA","NBA","81","2155","1116","102"
"ballagr01","1986","1","GSW","NBA","82","1579","579","108"
"banksge01","1986","1","CHI","NBA","63","1822","610","170"
"barklch01","1986","1","PHI","NBA","68","2740","1564","331"
"battljo01","1986","1","ATL","NBA","64","804","381","124"
"bedfowi01","1986","1","PHO","NBA","50","979","334","57"
"benjabe01","1986","1","LAC","NBA","72","2230","828","135"
"bensoke01","1986","1","UTA","NBA","73","895","329","39"
"berrywa01","1986","1","POR","NBA","7","19","13","1"
"berrywa01","1986","2","SAS","NBA","56","1567","988","104"
"biniojo01","1986","1","POR","NBA","11","51","14","1"
"birdla01","1986","1","BOS","NBA","74","3005","2076","566"
"birdsot01","1986","1","NJN","NBA","7","127","44","17"
"blabuw01","1986","1","DAL","NBA","30","160","53","13"
"blackro01","1986","1","DAL","NBA","80","2758","1676","266"
"bolma01","1986","1","WSB","NBA","82","1552","251","11"
"bowiesa01","1986","1","POR","NBA","5","163","80","9"
"bradldu01","1986","1","MIL","NBA","68","900","212","66"
"brancad01","1986","1","LAL","NBA","32","219","138","16"
"breuera01","1986","1","MIL","NBA","76","1467","600","47"
"brickfr01","1986","1","LAL","NBA","37","404","146","12"
"brickfr01","1986","2","SAS","NBA","7","83","30","5"
"bridgju01","1986","1","MIL","NBA","34","418","175","35"
"brittmi01","1986","1","SAS","NBA","6","29","9","2"
"brookmi01","1986","1","IND","NBA","10","148","33","11"
"brownmi01","1986","1","CHI","NBA","62","818","258","24"
"brownto01","1986","1","NJN","NBA","77","2339","873","259"
"cagemi01","1986","1","LAC","NBA","80","2922","1255","131"
"campbto01","1986","1","DET","NBA","40","332","138","19"
"carliri01","1986","1","BOS","NBA","42","297","80","35"
"carran01","1986","1","ATL","NBA","65","695","342","34"
"carrke01","1986","1","POR","NBA","49","1443","528","83"
"carrojo01","1986","1","GSW","NBA","81","2724","1720","214"
"cartwbi01","1986","1","NYK","NBA","58","1989","1016","96"
"catlete01","1986","1","WSB","NBA","78","2149","1025","56"
"chambto01","1986","1","SEA","NBA","82","3018","1909","245"
"cheekma01","1986","1","PHI","NBA","68","2624","1061","538"
"cofiefr01","1986","1","CHI","NBA","5","27","4","4"
"colembe01","1986","1","NJN","NBA","68","1029","452","37"
"collido02","1986","1","MIL","NBA","6","57","25","2"
"coltest01","1986","1","CHI","NBA","27","473","131","94"
"coltest01","1986","2","PHI","NBA","43","849","293","116"
"cookda01","1986","1","WSB","NBA","82","1420","614","151"
"coopemi01","1986","1","LAL","NBA","82","2253","859","373"
"coopewa01","1986","1","DEN","NBA","69","1561","549","68"
"corbity01","1986","1","SAS","NBA","31","732","275","80"
"corbity01","1986","2","CLE","NBA","32","438","129","17"
"corzida01","1986","1","CHI","NBA","82","2287","683","209"
"cummipa01","1986","1","NYK","NBA","49","1056","423","38"
"cummite01","1986","1","MIL","NBA","82","2770","1707","229"
"curetea01","1986","1","CHI","NBA","43","1105","297","70"
"curetea01","1986","2","LAC","NBA","35","868","271","52"
"curryde01","1986","1","UTA","NBA","67","636","325","58"
"dailequ01","1986","1","LAC","NBA","49","924","520","79"
"dantlad01","1986","1","DET","NBA","81","2736","1742","162"
"daughbr01","1986","1","CLE","NBA","80","2695","1253","304"
"davisbr01","1986","1","DAL","NBA","82","1582","577","373"
"daviswa03","1986","1","PHO","NBA","79","2646","1867","364"
"dawkida01","1986","1","NJN","NBA","6","106","57","2"
"dawkijo01","1986","1","SAS","NBA","81","1682","835","290"
"dayeda01","1986","1","CHI","NBA","1","7","0","1"
"dayeda01","1986","2","BOS","NBA","61","724","236","75"
"donalja01","1986","1","DAL","NBA","82","3028","889","63"
"douglbr01","1986","1","SAC","NBA","8","98","14","17"
"dreilgr01","1986","1","IND","NBA","24","128","42","7"
"drewla01","1986","1","LAC","NBA","60","1566","741","326"
"drexlcl01","1986","1","POR","NBA","82","3114","1782","566"
"duckwke01","1986","1","SAS","NBA","14","122","45","6"
"duckwke01","1986","2","POR","NBA","51","753","307","23"
"dumarjo01","1986","1","DET","NBA","79","2439","931","352"
"dunntr01","1986","1","DEN","NBA","81","1932","272","147"
"eatonma01","1986","1","UTA","NBA","79","2505","608","105"
"eavesje01","1986","1","SAC","NBA","3","26","4","0"
"edwarfr01","1986","1","SAC","NBA","8","122","28","29"
"edwarja01","1986","1","PHO","NBA","14","304","168","19"
"ehlocr01","1986","1","CLE","NBA","44","890","273","92"
"ellisda01","1986","1","SEA","NBA","82","3073","2041","238"
"englech01","1986","1","POR","NBA","7","17","11","1"
"englech01","1986","2","MIL","NBA","5","48","7","3"
"englech01","1986","3","NJN","NBA","18","130","40","4"
"englial01","1986","1","DEN","NBA","82","3085","2345","422"
"ervinju01","1986","1","PHI","NBA","60","1918","1005","191"
"evansmi01","1986","1","DEN","NBA","81","1567","817","185"
"ewingpa01","1986","1","NYK","NBA","63","2206","1356","104"
"feitlda01","1986","1","HOU","NBA","62","498","229","22"
"fieldke01","1986","1","MIL","NBA","4","22","13","1"
"fieldke01","1986","2","LAC","NBA","44","861","381","60"
"flemive01","1986","1","IND","NBA","82","2549","980","473"
"floydsl01","1986","1","GSW","NBA","82","3064","1541","848"
"freewo01","1986","1","PHI","NBA","20","285","116","30"
"gattike01","1986","1","PHO","NBA","77","1104","404","36"
"gilmoar01","1986","1","SAS","NBA","82","2405","934","150"
"glennmi01","1986","1","MIL","NBA","4","34","15","1"
"gminsmi01","1986","1","NJN","NBA","72","2272","1179","99"
"gondrgr01","1986","1","PHO","NBA","64","836","349","81"
"gordola01","1986","1","LAC","NBA","70","1130","526","139"
"grangst01","1986","1","NYK","NBA","15","166","49","27"
"grayst01","1986","1","IND","NBA","55","456","110","26"
"greenac01","1986","1","LAL","NBA","79","2240","852","84"
"greenda01","1986","1","SAS","NBA","79","2587","916","237"
"greenke02","1986","1","PHI","NBA","19","172","64","7"
"greenri01","1986","1","UTA","NBA","81","2090","781","541"
"greensi02","1986","1","DET","NBA","80","1792","631","62"
"griffda01","1986","1","UTA","NBA","76","1843","1142","129"
"hansebo01","1986","1","UTA","NBA","72","1453","696","102"
"hanzlbi01","1986","1","DEN","NBA","73","1990","952","280"
"harpede01","1986","1","DAL","NBA","77","2556","1230","609"
"harpero01","1986","1","CLE","NBA","82","3064","1874","394"
"harrist01","1986","1","HOU","NBA","74","1174","613","100"
"hastisc01","1986","1","ATL","NBA","40","256","71","13"
"hendece01","1986","1","ATL","NBA","6","10","5","0"
"hendece01","1986","2","MIL","NBA","2","6","6","0"
"hendege01","1986","1","SEA","NBA","6","155","67","32"
"hendege01","1986","2","NYK","NBA","68","1890","738","439"
"hendeje01","1986","1","MIL","NBA","6","36","12","0"
"hendeke01","1986","1","GSW","NBA","5","45","8","11"
"henryco01","1986","1","HOU","NBA","18","92","24","8"
"henryco01","1986","2","BOS","NBA","36","231","98","27"
"higgiro01","1986","1","GSW","NBA","73","1497","631","96"
"hinsoro01","1986","1","PHI","NBA","76","2489","1059","60"
"hodgecr01","1986","1","MIL","NBA","78","2147","846","240"
"holtomi01","1986","1","POR","NBA","58","479","191","73"
"hornaje01","1986","1","PHO","NBA","80","1561","424","361"
"hubbaph01","1986","1","CLE","NBA","68","2083","804","136"
"humphja01","1986","1","PHO","NBA","82","2579","923","632"
"hustoge01","1986","1","LAC","NBA","19","428","129","101"
"iavarma01","1986","1","UTA","NBA","78","845","278","36"
"jacksmy01","1986","1","DAL","NBA","8","22","11","6"
"johnsbu01","1986","1","HOU","NBA","60","520","228","40"
"johnscl01","1986","1","SEA","NBA","78","1051","246","21"
"johnsde01","1986","1","BOS","NBA","79","2933","1062","594"
"johnsed02","1986","1","SEA","NBA","24","508","217","115"
"johnsed03","1986","1","SAC","NBA","81","2457","1516","251"
"johnsfr01","1986","1","WSB","NBA","18","399","153","58"
"johnsma01","1986","1","LAC","NBA","10","302","166","28"
"johnsma02","1986","1","LAL","NBA","80","2904","1909","977"
"johnsst02","1986","1","LAC","NBA","29","234","74","5"
"johnsst03","1986","1","POR","NBA","79","2345","1330","155"
"johnsvi01","1986","1","DET","NBA","78","2166","1228","300"
"jonesan01","1986","1","WSB","NBA","16","114","37","7"
"jonesan01","1986","2","SAS","NBA","49","744","286","66"
"jonesca01","1986","1","POR","NBA","78","1578","319","64"
"jonesch01","1986","1","WSB","NBA","79","1609","284","80"
"jordami01","1986","1","CHI","NBA","82","3281","3041","377"
"kellocl01","1986","1","IND","NBA","4","60","20","6"
"kemptti01","1986","1","LAC","NBA","66","936","289","53"
"kerseje01","1986","1","POR","NBA","82","2088","1009","194"
"kingal01","1986","1","NJN","NBA","61","1291","582","103"
"kingbe01","1986","1","NYK","NBA","6","214","136","19"
"kitchcu01","1986","1","SEA","NBA","6","31","9","1"
"kitegr01","1986","1","BOS","NBA","74","745","123","27"
"kleinjo01","1986","1","SAC","NBA","79","1658","622","71"
"koncajo01","1986","1","ATL","NBA","82","1684","463","31"
"krystla01","1986","1","SAS","NBA","68","1004","451","85"
"laimbbi01","1986","1","DET","NBA","82","2854","1263","151"
"lamplji01","1986","1","PHI","NBA","1","16","3","0"
"leaveal01","1986","1","HOU","NBA","53","1175","412","224"
"leeke01","1986","1","CLE","NBA","67","870","412","69"
"leverfa01","1986","1","DEN","NBA","82","3054","1552","654"
"levincl01","1986","1","ATL","NBA","82","1848","657","40"
"listeal01","1986","1","SEA","NBA","75","2288","871","110"
"lloydle01","1986","1","HOU","NBA","32","688","396","90"
"longjo01","1986","1","IND","NBA","80","2265","1218","258"
"lucasjo01","1986","1","MIL","NBA","43","1358","753","290"
"lucasma01","1986","1","SEA","NBA","63","1120","500","65"
"macyky01","1986","1","IND","NBA","76","1250","376","197"
"mahorri01","1986","1","DET","NBA","63","1278","384","38"
"malonje01","1986","1","WSB","NBA","80","2763","1758","298"
"malonka01","1986","1","UTA","NBA","82","2857","1779","158"
"malonmo01","1986","1","WSB","NBA","73","2488","1760","120"
"mannipa01","1986","1","NJN","NBA","23","284","83","45"
"martibi01","1986","1","NYK","NBA","8","68","25","0"
"martife01","1986","1","POR","NBA","24","146","22","9"
"martimo01","1986","1","DEN","NBA","43","286","147","35"
"matthwe01","1986","1","LAL","NBA","50","532","208","100"
"maxwece01","1986","1","LAC","NBA","35","1132","477","122"
"maxwece01","1986","2","HOU","NBA","46","836","332","75"
"mccorti01","1986","1","PHI","NBA","81","2817","1033","114"
"mccraro01","1986","1","HOU","NBA","81","3136","1170","434"
"mccrasc01","1986","1","CLE","NBA","24","279","80","23"
"mcdanxa01","1986","1","SEA","NBA","82","3031","1890","207"
"mcdonbe01","1986","1","GSW","NBA","63","1284","353","84"
"mcdowha01","1986","1","MIL","NBA","7","70","22","2"
"mcgeemi01","1986","1","ATL","NBA","76","1420","788","149"
